,inspection_no,dba_name,aka_name,license_no,facility_type,risk,address,city,state,zip,inspection_date,inspection_type,results,violations,latitude,longitude,location,rating,business_status
404,659215,JAM,JAM,2115261.0,Restaurant,Risk 1 (High),3057 W LOGAN BLVD ,CHICAGO,IL,60647.0,11/04/2011,License,Fail,"12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: Adequate and convenient hand washing facilities shall be provided for all employees.MUST INSTALL AN EXPOSED HANDSINK AT THE 3 COMP  DISHWASHING AREA FOR HANDWASHING.CRITICAL VIOLATION 7-38-030. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.MUST SEAL RAW WOOD SURFACES BEHIND FRONT SERVICE COUNTER USING A NON-TOXIC FINISH. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.SOUTH SECTION EXPOSED BRICK WALL AT THE REAR DISHWASHING AREA,WALL BEHIND THE DRY STORAGE AREAS IN BASEMENT ALL SAID MUST BE SMOOTH,EASILY CLEANABLE SURFACES. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.MUST INSTALL A BACKFLOW PREVENTION DEVICE FOR THE COFFEE DISPENSING AREA.",41.92829392141687,-87.70473449662273,"(-87.70473449662273, 41.928293921416866)",4.6,OPERATIONAL
405,659259,JAM,JAM,2115261.0,Restaurant,Risk 1 (High),3057 W LOGAN BLVD ,CHICAGO,IL,60647.0,11/08/2011,License Re-Inspection,Pass,,41.92829392141687,-87.70473449662273,"(-87.70473449662273, 41.928293921416866)",4.6,OPERATIONAL
406,610289,JAM,JAM,2115261.0,Restaurant,Risk 1 (High),3057 W LOGAN BLVD ,CHICAGO,IL,60647.0,11/07/2011,License Re-Inspection,Fail,"12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: Adequate and convenient hand washing facilities shall be provided for all employees.VIOLATION STILL PENDING. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.INSTRUCTED TO PROPERLY CAP OFF OPEN PIPES ALONG THE GREASE TRAP BOX LOCATED IN BASEMENT.",41.92829392141687,-87.70473449662273,"(-87.70473449662273, 41.928293921416866)",4.6,OPERATIONAL
407,2538049,SHAKE SHACK,SHAKE SHACK,2328140.0,Restaurant,Risk 2 (Medium),66 E OHIO ST ,CHICAGO,IL,60611.0,11/10/2021,Short Form Complaint,Pass,,41.89263269454021,-87.62546934851405,"(-87.62546934851405, 41.892632694540204)",4.3,OPERATIONAL
408,1439596,SHAKE SHACK,SHAKE SHACK,2328141.0,Restaurant,Risk 2 (Medium),66 E OHIO ST ,CHICAGO,IL,60611.0,10/21/2014,License,Pass w/ Conditions,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED THE SOUTH  EXTERIOR DOORS WITH A 1/4 INCH OPENING AT THE BOTTOM. INSTRUCTED TO REPAIR AND PROVIDE RODENT PROOFED EXTERIOR DOORS. NO CITATION ISSUED. SERIOUS VIOLATION. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED HOLES IN THE WALLS OF DRY STORAGE IN THE BACK ALONG THE EAST WALL. INSTRUCTED TO SEAL AND MAINTAIN ALL HOLES. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED A BLOWN LIGHT BULB UNDER THE HOOD IN THE FRONT PREP AREA. INSTRUCTED TO PROVIDE AND MAINTAIN ADEQUATE LIGHTING. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED NO HOT AND COLD WATER FAUCET FOR THE TOP LOADING FROZEN ICE CREAM MACHINE IN THE REAR PREP AREA. INSTRUCTED TO PROVIDE A FAUCET WITH HOT AND COLD RUNNING WATER.",41.89263269454021,-87.62546934851405,"(-87.62546934851405, 41.892632694540204)",4.3,OPERATIONAL
409,1439595,SHAKE SHACK,SHAKE SHACK,2328140.0,Restaurant,Risk 2 (Medium),66 E OHIO ST ,CHICAGO,IL,60611.0,10/21/2014,License,Pass w/ Conditions,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED THE SOUTH EXTERIOR DOORS WITH A 1/4 INCH OPENING. INSTRUCTED TO REPAIR AND PROVIDE RODENT PROOFED EXTERIOR DOORS. NO CITATION ISSUED. SERIOUS VIOLATION. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED HOLES IN THE WALLS OF DRY STORAGE IN THE BACK ALONG THE EAST WALL. INSTRUCTED TO SEAL AND MAINTAIN ALL HOLES. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED A BLOWN LIGHT BULB UNDER THE HOOD IN THE FRONT PREP AREA. INSTRUCTED TO PROVIDE AND MAINTAIN ADEQUATE LIGHTING. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED NO HOT AND COLD WATER FAUCET FOR THE TOP LOADING FROZEN ICE CREAM MACHINE IN THE REAR PREP AREA. INSTRUCTED TO PROVIDE A FAUCET WITH HOT AND COLD RUNNING WATER.",41.89263269454021,-87.62546934851405,"(-87.62546934851405, 41.892632694540204)",4.3,OPERATIONAL
410,2099198,ILLINOIS BAR & GRILL INC,ILLINOIS BAR & GRILL,22709.0,Restaurant,Risk 1 (High),4135 W 47TH ST ,CHICAGO,IL,60632.0,10/19/2017,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: ROTTING WOOD UNDERNEATH COUNTERTOP ABOVE 3-COMPARTMENT SINK IN PREP AREA.INSTD TO REPAIR SURFACE SO AS TO BE SMOOTH, EVEN, EASILY CLEANABLE SURFACE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR BOTTOM OF FRYERS WITH EXCESSIVE GREASE ACCUMULATION. INSTD TO CLEAN AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS OF WALK IN COOLER NOT CLEAN. INSTD TO CLEAN AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MISSING STOPPERS FOR 3-COMPARTMENT SINK. INSTD TO PROVIDE AND MAINTAIN.",41.80771447199459,-87.72739890961682,"(-87.72739890961682, 41.80771447199459)",4.4,OPERATIONAL
411,1202574,ILLINOIS BAR & GRILL INC,ILLINOIS BAR & GRILL,22709.0,Restaurant,Risk 1 (High),4135 W 47TH ST ,CHICAGO,IL,60632.0,12/21/2012,Canvass Re-Inspection,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN THE THREE FRYER AND THE CABINET UNDRERNEATH THEM THICK WITH GREASE BUILBUP.  ",41.80771447199459,-87.72739890961682,"(-87.72739890961682, 41.80771447199459)",4.4,OPERATIONAL
412,1202570,ILLINOIS BAR & GRILL INC,ILLINOIS BAR & GRILL,22709.0,Restaurant,Risk 1 (High),4135 W 47TH ST ,CHICAGO,IL,60632.0,12/20/2012,Canvass,Pass w/ Conditions,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: THE LARGE STANDING ICE MACHINE HAS RUST,LIME BUILDUP AND BLACK SUBSTANCE INTERIOR OF THE UNIT.THE ICE MACHINE IS NOW TAGGED AND DO NOT USE. SERIOUS CITATION GIVEN 7-38-005(A).  INSTRUCTED TO REMOVE THE ICE, CLEAN AND SANITIZE THE ICE MACHINE LOCATED IN THE BASEMENT.WHEN THE UNIT HAS BEEN CLEANED AND SANITIZE. FAX A LETTER TO THE DEPARTMENT OF PUBLIC HEALTH FAX 312 746 4240. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CERTIFIED FOOD MANAGER WITH THE CITY OF CHICAGO CERTIFICATE ON SITE WHEN POTINTIALLY HAZARDOUS FOODS ARE PREP AND SERVED. CHICKEN, CHILLI,BURGER ECT | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: PROVIDE DRAIN STOPPERS TO BOTH OF THE 3-COMPARTMENT SINKS LOCATED IN THE PREP AREA AND THE BAR AREA. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN THE THREE FRYER AND THE CABINET UNDRERNEATH THEM THICK WITH GREASE BUILBUP. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN THE FLOOR IN THE BASETMENT STOREROOM ALONG THE WALLS AND IN THE CORNERS HAS DUST AND DIRT BUILDUP ON THEM.  PROVIDE A DRAIN COVER TO THE OPEN DRAIN IN THE BASEMENT. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: PROVIDE THERMOMETERS FOR THE WALKIN COOLER AND REACH IN TWO DOOR COOLER.",41.80771447199459,-87.72739890961682,"(-87.72739890961682, 41.80771447199459)",4.4,OPERATIONAL
413,2453375,CHECKERS,CHECKERS,2595168.0,Restaurant,Risk 1 (High),4320 W NORTH AVE ,CHICAGO,IL,60639.0,10/15/2020,Complaint Re-Inspection,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RUST ON THE WIRE STORAGE RACKS IN THE WALK-IN COOLER. MANAGEMENT INSTRUCTED TO REMOVE RUST AND REPAINT OR REPLACE THE SHELVES.",41.909887590812296,-87.73460202240273,"(-87.73460202240273, 41.909887590812296)",3.6,OPERATIONAL
414,2401959,CHECKERS,CHECKERS,2595168.0,Restaurant,Risk 1 (High),4320 W NORTH AVE ,CHICAGO,IL,60639.0,10/02/2020,Complaint,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO ORIGINAL AND VALID CITY OF CHICAGO FOODSERVICE SANITATION CERTIFICATE ON THE PREMISES.PERSON IN CHARGE PROVIDED XEROX COPY OF CERTIFICATE NOT ACCEPTABLE.INSTRUCTED TO COMPLY AND POST ORIGINAL CERTIFICATES AS REQUIRED. PRIORITY FOUNDATION VIOLATION 7-38-012,CITATION ISSUED. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED A SLIGHT DEBRIS ACCUMULATION ON THE INTERIOR OF THE ICE MACHINE.  MUST REMOVE DEBRIS, DETAIL CLEAN INSIDE ICE MACHINE/HAVE SERVICED AND MAINTAIN ICE MACHINE AT ALL TIMES.  | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER COLD HOLDING TEMPERATURES OF (TCS FOODS) STORED INSIDE THE PREP COOLER: OBSERVED SLICED TOMATOES AT 51.8 F,TARTAR SAUCE AT 57.2 F,CUT LEAFY LETTUCE AT 53.8 F. MANAGEMENT VOLUNTARILY DISCARDED AND DENATURED APPROXIMATELY 25#'S OF FOOD WORTH $40.00. PRIORITY VIOLATION 7-38-005,CITATION ISSUED. (COS). | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED PREP COOLER IN USE AT THIS TIME WITH (TCS FOODS) NOT MAINTAINING PROPER TEMPERATURE (WITH AN AIR TEMPERATURE OF 56.6 F). INSTRUCTED MANAGER COLD HOLDING UNIT MUST BE REPAIRED TO MAINTAIN COLD HOLDING TEMPERATURE OF 41.0F OR COLDER.PREP COOLER IS TAGGED 'HELD FOR INSPECTION' AT THIS TIME. INSTRUCTED NOT TO USE UNTIL REPAIRED.(SEE COMMENTS BELOW).PRIORITY VIOLATION 7-38-005,CITATION ISSUED.(COS)   | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 20 LIVE SMALL FLIES ON THE WALLS AND CEILING IN THE FOOD PREP AREAS AND REAR DRY STORAGE AREA.INSTRUCTED TO DETAIL CLEAN AND SANITIZE AFFECTED AREAS AND ADDITIONAL PEST CONTROL SERVICE IS NOW RECCOMENDED. PRIORITY FOUNDATION VIOLATION 7-38-020(A),CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RUST ON THE WIRE STORAGE RACKS IN THE WALK-IN COOLER. MANAGEMENT INSTRUCTED TO REMOVE RUST AND REPAINT OR REPLACE THE SHELVES. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN INTERIOR BOTTOM COMPARTMENT OF FROZEN DESSERT UNIT TO REMOVE SPILLAGE AND TO MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO REPLACE WATER STAINED CEILING TILES NEAR THE WASH ROOMS AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND SANITIZE CEILINGS AND WALLS IN THE FOOD PREP AREAS TO REMOVE SPLASHED FOOD DEBRIS AND TO MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOOR WITH DEBRIS UNDER THE REAR DRY STORAGE AREA AND FLOOR DRAINS DIRTY.MUST CLEAN IN DETAIL AND MAINTAIN.",41.909887590812296,-87.73460202240273,"(-87.73460202240273, 41.909887590812296)",3.6,OPERATIONAL
415,2453267,CHECKERS,CHECKERS,2595168.0,Restaurant,Risk 1 (High),4320 W NORTH AVE ,CHICAGO,IL,60639.0,10/13/2020,Complaint Re-Inspection,Pass w/ Conditions,"16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED A SLIGHT DEBRIS ACCUMULATION ON THE INTERIOR OF THE ICE MACHINE. MUST REMOVE DEBRIS, DETAIL CLEAN INSIDE ICE MACHINE/HAVE SERVICED AND MAINTAIN ICE MACHINE AT ALL TIMES. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: PREVIOUSLY PREP COOLER WAS TAGGED 'HELD FOR INSPECTION' IS IN USE AT THIS TIME OF INSPECTION.OBSERVED IMPROPER COLD HOLDING TEMPERATURES OF (TCS FOODS) STORED INSIDE THE PREP COOLER: OBSERVED SLICED TOMATOES AT 54.1 F,CUT LEAFY LETTUCE AT 50.1 F. MANAGEMENT VOLUNTARILY DISCARDED AND DENATURED APPROXIMATELY 5#'S OF FOOD WORTH $10.00 STATED BY MANAGEMENT.INSTRUCTED MANAGEMENT THAT COLD (TCS FOODS)MUST BE HELD AT 41 F OR COLDER AT ALL TIMES. PRIORITY VIOLATION 7-38-005,CITATION ISSUED. (COS). - COS | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: PREVIOUSLY PREP COOLER WAS TAGGED 'HELD FOR INSPECTION' IS IN USE AT THIS TIME OF INSPECTION.OBSERVED PREP COOLER IN USE AT THIS TIME WITH (TCS FOODS) NOT MAINTAINING PROPER TEMPERATURE (WITH AN AIR TEMPERATURE OF 54.5 F). INSTRUCTED MANAGER COLD HOLDING UNIT MUST BE REPAIRED TO MAINTAIN COLD HOLDING TEMPERATURE OF 41.0F OR COLDER AT ALL TIMES.MENTIONED PREP COOLER REMAINS TAGGED 'HELD FOR INSPECTION' AT THIS TIME. INSTRUCTED NOT TO USE UNTIL REPAIRED.(SEE COMMENTS BELOW).PRIORITY VIOLATION 7-38-005,CITATION ISSUED.(COS) | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RUST ON THE WIRE STORAGE RACKS IN THE WALK-IN COOLER. MANAGEMENT INSTRUCTED TO REMOVE RUST AND REPAINT OR REPLACE THE SHELVES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO REPLACE WATER STAINED CEILING TILES NEAR THE WASH ROOMS AND MAINTAIN.",41.909887590812296,-87.73460202240273,"(-87.73460202240273, 41.909887590812296)",3.6,OPERATIONAL
416,1465252,CHECKERS #6358,CHECKERS #6358,2263410.0,Restaurant,Risk 2 (Medium),4320 W NORTH AVE ,CHICAGO,IL,60639.0,11/09/2015,Canvass,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: FOUND NO CITY OF CHICAGO SANITATION MANAGER ON PREMISES WHILE HANDLING POTENTIALLY HAZARDOUS FOOD.( HANDLES BEEF, CHICKEN, DICED TOMATOES. SERIOUS VIOLATION.) 7-38-012. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: FOUND CHEMICAL STORAGE ROOM NOT CLEAN AND ORGANIZED. MUST CLEAN AND ORGANIZE. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: FOUND FOOD HANDLERS AT PREMISES WITH NO FOODHANDLER TRAINING CERTIFICATE. MUST PROVIDE.",41.909887590812296,-87.73460202240273,"(-87.73460202240273, 41.909887590812296)",3.6,OPERATIONAL
417,1370168,CHECKERS #6358,CHECKERS #6358,2263410.0,Restaurant,Risk 2 (Medium),4320 W NORTH AVE ,CHICAGO,IL,60639.0,11/04/2013,Short Form Complaint,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED APPROX., 20 SMALL FLIES FLYING AROUND ON SITE AT THIS TIME OF INSPECTION, INSTRUCTED TO HAVE PREMISES SERVICED BY PEST CONTROL, TO ELIMINATE,    SERIOUS CITATION ISSUED: 7-38-020 | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments:  NO CITY OF CHICAGO FOOD SANITATION CERTIFICATE OR CERTIFIED MANAGER ON DUTY WITH A CITY OF CHICAGO SANITATION CERTIFICATE, POSTED OR AVAILABLE AT THIS TIME OF INSPECTION, MUST PROVIDE ACTUAL CERT. OR PROOF OF ENROLLMENT,    SERIOUS CITATION ISSUED:  7-38-012  ",41.909887590812296,-87.73460202240273,"(-87.73460202240273, 41.909887590812296)",3.6,OPERATIONAL
418,1375334,CHECKERS #6358,CHECKERS #6358,2263410.0,Restaurant,Risk 2 (Medium),4320 W NORTH AVE ,CHICAGO,IL,60639.0,11/12/2013,Canvass Re-Inspection,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: OBSERVED WALK-IN COOLER READING 55'F, NOT MAINTAINING COOLER TEMP 40'F AND BELOW, IN POOR REPAIR,    CORTICAL CITATION ISSUED:7-38-005(A) | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED POTENTIALLY HAZARDOUS FOOD INSIDE WALK-IN COOLER NOT MAINTAINING FOOD TEMP 40'F AND BELOW, CHEESE SAUCE READING 60'F, SLICE TOMATOES, 2 BAGS OF PHILLY STEAK SAUCE, SLICE CHEESE, SOFT SERVE ICE CREAM MIX, ALL READING 55'F-60'F, A TOTAL OF ABOUT 1000 POUNDS AT A COST OF ABOUT 3,000.00,    CRITICAL CITATION ISSUED: 7-38-005(A)       | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: NO PAPER TOWELS AT EXPOSED HAND SINK FRONT AREA,FRONT AREA, MUST PROVIDE PROVIDE,    CRITICAL CITATION ISSUED: 7-38-030 | 14. PREVIOUS SERIOUS VIOLATION CORRECTED, 7-42-090 - Comments: CONTINUED NON COMPLIANCE ON PREVIOUS ORDERS ISSUED 11/04/2013, FOR VIOLATIONS NUMBERS,    18 OBSERVED APPROX., 5 SMALL FLIES FLYING AROUND ON SITE AT THIS TIME OF INSPECTION, INSTRUCTED TO HAVE PREMISES SERVICED BY PEST CONTROL, TO ELIMINATE,     21 NO CITY OF CHICAGO FOOD SANITATION CERTIFICATE OR CERTIFIED MANAGER ON DUTY WITH A CITY OF CHICAGO SANITATION CERTIFICATE, POSTED OR AVAILABLE AT THIS TIME OF INSPECTION, MUST PROVIDE ACTUAL CERT. OR PROOF OF ENROLLMENT,     CRITICAL CITATION ISSUED: 7-42-090        | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION UPGRADED SEE VIOLATION #14,  | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: VIOLATION UPGRADED SEE VIOLATION #14,  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAK AND INSTALL EQUIPMENT PROPERLY AT FRONT POP MACHINE, AND MOVE SOFT SERVE ICE CREAM MACHINE UNDER THE RUNNING HOT AND COLD FAUCET,",41.909887590812296,-87.73460202240273,"(-87.73460202240273, 41.909887590812296)",3.6,OPERATIONAL
419,1375380,CHECKERS #6358,CHECKERS #6358,2263410.0,Restaurant,Risk 2 (Medium),4320 W NORTH AVE ,CHICAGO,IL,60639.0,11/13/2013,Canvass Re-Inspection,Pass,,41.909887590812296,-87.73460202240273,"(-87.73460202240273, 41.909887590812296)",3.6,OPERATIONAL
420,2545118,BURGER KING #7288,BURGER KING,2368797.0,Restaurant,Risk 2 (Medium),2834 W IRVING PARK RD ,CHICAGO,IL,60618.0,12/06/2021,Canvass,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND HANDWASHING SINK IN PREP AREA AT INADEQUATE WATER TEMPERATURE OF 77.0F (THROUGH A MIXING VALVE). INSTRUCTED TO FIX. INSTRUCTED MANAGER A HANDWASHING SINK MUST PROVIDE A MINIMUM WATER TEMPERATURE OF 100F THROUGH A MIXING VALVE OR COMBINATION.          PRIORITY VIOLATION 7-38-030 (C)  CITATION ISSUED ISSUED 2 DAY NOTICE | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: INSTRUCTED TO PROVIDE THERMOMETER VISIBLE INSIDE ALL COOLERS. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: INSTRUCTED TO RODENT PROOF BOTTOM (MIDDLE) OF THE FRONT ENTRANCE DOOR.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTER DEVICE NOT LOCATED BEHIND COFFEE MACHINE.               INSTRUCTED TO INSTALL SO THAT IT CAN BE LOCATED TO BE SERVICED AND MAINTAINED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS ALONG THE WALLS AND IN ALL CORNERS IN REAR STORAGE/DISHWASHING AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: ALL FOOD AND NON FOOD ITEMS MUST BE STORED 6' OFF THE FLOOR IN REAR AREA FOR EASY ACCESS ON CLEANING. | 61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: FOUND NO INSPECTION SUMMARY REPORT (06-17-2020) POSTED ON PREMISE. INSTRUCTED MANAGER, A SUMMARY REPORT MUST BE DISPLAYED AND VISIBLE TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION 7-42-010 7-42-010 (B)    NO CITATION ISSUED",41.95407627735041,-87.69968215567239,"(-87.69968215567239, 41.95407627735041)",3.6,OPERATIONAL
421,2545202,BURGER KING #7288,BURGER KING,2368797.0,Restaurant,Risk 2 (Medium),2834 W IRVING PARK RD ,CHICAGO,IL,60618.0,12/08/2021,Canvass Re-Inspection,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: INSTRUCTED TO PROVIDE THERMOMETER VISIBLE INSIDE ALL COOLERS. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: INSTRUCTED TO RODENT PROOFED BOTTOM (MIDDLE) OF THE FRONT ENTRANCE DOOR. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTER DEVICE NOT LOCATED BEHIND COFFEE MACHINE. INSTRUCTED TO INSTALL SO THAT IT CAN BE LOCATED TO BE SERVICED AND MAINTAINED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: ALL FOOD AND NON FOOD ITEMS MUST BE STORED 6' OFF THE FLOOR IN REAR AREA FOR EASY ACCESS ON CLEANING. ",41.95407627735041,-87.69968215567239,"(-87.69968215567239, 41.95407627735041)",3.6,OPERATIONAL
